id_de_compañia,niu,id_contrato,nombre_de_la_compañia,operador_de_red,ciudad,direccion,medidor,ip,apn
Frt51082,54953,5713.0,RAPPI TURBO PARQUE DEL PERRO CLO,EMCALI CALI,CALI,CARRERA 34 # 3 - 78,23061332.0,10.87.210.149,BIA.CLARO.COM.CO
Frt50926,9988613,5685.0,WEWORK CRA11B BOG34,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (34),22053247.0,10.87.208.218,BIA.CLARO.COM.CO
Frt50927,6831437,5686.0,WEWORK CRA11B BOG35,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (35),22111188.0,10.87.222.134,BIA.CLARO.COM.CO
Frt50928,9988605,5687.0,WEWORK CRA11B BOG36,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (36),22053251.0,10.196.1.126,BIA.TIGO.COM
Frt50929,9988606,5688.0,WEWORK CRA11B BOG37,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (37),22053252.0,10.87.222.143,BIA.CLARO.COM.CO
Frt50930,9988598,5690.0,WEWORK CRA11B BOG38,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (38),22053253.0,10.87.212.36,BIA.CLARO.COM.CO
Frt50931,9988597,5689.0,WEWORK CRA11B BOG39,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (39),22053254.0,10.87.210.167,BIA.CLARO.COM.CO
Frt50932,9988602,5696.0,WEWORK CRA11B BOG40,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (40),22053255.0,10.196.1.170,BIA.TIGO.COM
Frt50933,9988599,5691.0,WEWORK CRA11B BOG41,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (41),22053256.0,10.87.208.147,BIA.CLARO.COM.CO
Frt50934,9988601,5697.0,WEWORK CRA11B BOG42,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (42),22053257.0,10.87.212.16,BIA.CLARO.COM.CO
Frt50935,6831441,5695.0,WEWORK CRA11B BOG43,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (43),22111189.0,10.87.212.100,BIA.CLARO.COM.CO
Frt50936,6831444,5692.0,WEWORK CRA11B BOG44,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (44),22111190.0,10.87.210.202,BIA.CLARO.COM.CO
Frt50937,6831439,5693.0,WEWORK CRA11B BOG45,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (45),22111191.0,10.87.212.6,BIA.CLARO.COM.CO
Frt50938,6831435,5694.0,WEWORK CRA11B BOG46,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (46),22111192.0,10.196.1.155,BIA.TIGO.COM
Frt50939,6831438,5710.0,WEWORK CRA11B BOG47,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25  (47),22111199.0,10.87.210.252,BIA.CLARO.COM.CO
Frt50940,9988609,5709.0,WEWORK CRA11B BOG48,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (48),22053271.0,10.87.222.142,BIA.CLARO.COM.CO
Frt50941,9988611,5708.0,WEWORK CRA11B BOG49,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (49),22053258.0,10.87.214.112,BIA.CLARO.COM.CO
Frt50942,9988610,5707.0,WEWORK CRA11B BOG50,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (50),22053259.0,10.87.210.49,BIA.CLARO.COM.CO
Frt50943,6798935,5706.0,WEWORK CRA11B BOG51,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (51),22053260.0,10.87.212.46,BIA.CLARO.COM.CO
Frt50944,9988607,5705.0,WEWORK CRA11B BOG52,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (52),22053266.0,10.87.214.2,BIA.CLARO.COM.CO
Frt50945,6824663,5704.0,WEWORK CRA11B BOG53,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (53),22053267.0,172.24.9.159,XMAASRTIOT
Frt50946,9988612,5703.0,WEWORK CRA11B BOG54,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (54),22053268.0,10.87.215.198,BIA.CLARO.COM.CO
Frt50947,9988600,5702.0,WEWORK CRA11B BOG55,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (55),22053248.0,172.24.13.220,XMAASRTIOT
Frt50952,6831436,5712.0,WEWORK CRA11B BOG56,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (56),22111201.0,10.87.209.63,BIA.CLARO.COM.CO
Frt50953,6831446,5699.0,WEWORK CRA11B BOG57,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (57),22111202.0,10.87.212.150,BIA.CLARO.COM.CO
Frt50925,6831445,5684.0,WEWORK CRA11B BOG58,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (58),22111203.0,10.87.213.155,BIA.CLARO.COM.CO
Frt50948,6824664,5701.0,WEWORK CRA11B BOG65,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (65),22053270.0,10.87.211.73,BIA.CLARO.COM.CO
Frt50949,6831443,5711.0,WEWORK CRA11B BOG66,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (66),22111204.0,10.196.1.156,BIA.TIGO.COM
Frt50950,6831442,5698.0,WEWORK CRA11B BOG67,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (67),22111205.0,10.87.212.14,BIA.CLARO.COM.CO
Frt50951,6831440,5700.0,WEWORK CRA11B BOG68,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 11B #99-25 (68),22111206.0,10.87.208.221,BIA.CLARO.COM.CO
Frt50995,6653539,5891.0,WEWORK CRA7 BOG01,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111207.0,10.87.217.233,BIA.CLARO.COM.CO
Frt50996,6653540,5892.0,WEWORK CRA7 BOG02,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111208.0,10.87.217.233,BIA.CLARO.COM.CO
Frt50997,6653513,5893.0,WEWORK CRA7 BOG03,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111209.0,10.87.217.233,BIA.CLARO.COM.CO
Frt50998,6653510,5894.0,WEWORK CRA7 BOG04,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111210.0,10.87.217.233,BIA.CLARO.COM.CO
Frt50999,6653512,5895.0,WEWORK CRA7 BOG05,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111211.0,10.87.217.233,BIA.CLARO.COM.CO
Frt51000,6653511,5896.0,WEWORK CRA7 BOG06,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111212.0,10.87.217.233,BIA.CLARO.COM.CO
Frt51001,6653500,5897.0,WEWORK CRA7 BOG07,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111213.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51002,6653502,5898.0,WEWORK CRA7 BOG08,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111214.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51003,6653501,5899.0,WEWORK CRA7 BOG09,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111215.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51004,6653495,5900.0,WEWORK CRA7 BOG10,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111216.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51005,6653499,5901.0,WEWORK CRA7 BOG11,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111217.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51006,6653497,5902.0,WEWORK CRA7 BOG12,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111218.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51007,6653498,5903.0,WEWORK CRA7 BOG13,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111219.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51008,6653496,5904.0,WEWORK CRA7 BOG14,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111220.0,10.87.214.132,BIA.CLARO.COM.CO
Frt51009,6653494,5905.0,WEWORK CRA7 BOG15,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111221.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51010,6653491,5906.0,WEWORK CRA7 BOG16,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111222.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51011,6653493,5907.0,WEWORK CRA7 BOG17,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111223.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51012,6653492,5908.0,WEWORK CRA7 BOG18,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111224.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51013,6653490,5909.0,WEWORK CRA7 BOG19,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111225.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51014,6653538,5910.0,WEWORK CRA7 BOG20,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111226.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51015,6653537,5911.0,WEWORK CRA7 BOG21,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111227.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51016,6653536,5912.0,WEWORK CRA7 BOG22,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111228.0,10.87.214.130,BIA.CLARO.COM.CO
Frt51017,6653526,5913.0,WEWORK CRA7 BOG23,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111229.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51018,6653523,5914.0,WEWORK CRA7 BOG24,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111230.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51019,6653525,5915.0,WEWORK CRA7 BOG25,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111231.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51020,6653524,5916.0,WEWORK CRA7 BOG26,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111232.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51021,6653521,5917.0,WEWORK CRA7 BOG27,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111233.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51022,6653520,5918.0,WEWORK CRA7 BOG28,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111234.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51023,6653522,5919.0,WEWORK CRA7 BOG29,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111235.0,10.87.214.144,BIA.CLARO.COM.CO
Frt51024,6653535,5920.0,WEWORK CRA7 BOG30,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111236.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51025,6653534,5921.0,WEWORK CRA7 BOG31,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111237.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51026,6653533,5922.0,WEWORK CRA7 BOG32,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111238.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51027,6653531,5923.0,WEWORK CRA7 BOG33,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111239.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51032,6653541,5924.0,WEWORK CRA7 BOG59,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111240.0,10.87.217.233,BIA.CLARO.COM.CO
Frt50994,6653542,5925.0,WEWORK CRA7 BOG60,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111241.0,10.87.217.233,BIA.CLARO.COM.CO
Frt51028,6653529,5926.0,WEWORK CRA7 BOG61,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111242.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51029,6653532,5927.0,WEWORK CRA7 BOG62,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111243.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51030,6653530,5928.0,WEWORK CRA7 BOG63,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111244.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51031,6653528,5929.0,WEWORK CRA7 BOG64,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 #116-50,22111245.0,10.87.213.197,BIA.CLARO.COM.CO
Frt51487,18497040,7232.0,PIKO RIKO CRA 50 BAQ,AIRE CARIBE_SOL,BARRANQUILLA,CR 50 CL 48-227 PISO 2 LOC 6 CD8583,37243186998.0,10.196.0.79,BIA.TIGO.COM
Frt51683,17256056,7233.0,PIKO RIKO TORCOROMA,AIRE CARIBE_SOL,BARRANQUILLA,CL 84 CR 51-74 DPL CM4585,22111247.0,10.196.0.104,BIA.TIGO.COM
Frt52989,17210383,7231.0,PIKO RIKO 20 DE JULIO,AIRE CARIBE_SOL,BARRANQUILLA,CL 73 # 41B-146 ENTR 1 P 1 LOC 6 CF6090,37243185131.0,10.87.213.231,BIA.CLARO.COM.CO
Frt51481,17292889,7161.0,PIKO RIKO SIMON BOLIVAR,AIRE CARIBE_SOL,BARRANQUILLA,CL 19 CR 5A-6 PISO 1 APTO 02 BA6604,22091175.0,10.196.55.205,BIA.TIGO.COM
Frt60236,323709650,12631.0,FEMSA - CEDI - YOPAL,ENERCA CASANARE,YOPAL,Cll 30 26 05,23061177.0,10.87.222.150,BIA.CLARO.COM.CO
Frt50752,,,AGPE EL DIAMANTE,EPM ANTIOQUIA,MEDELLÍN,CL 52 CR 73 - 107,22093061.0,10.196.0.201,BIA.TIGO.COM
Frt02141,2774958,4710.0,CONSTRUCTORA TOMINA Y CIA S A - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 114 A   22   78,23083031.0,10.196.2.212,BIA.TIGO.COM
Frt23918,162414,5377.0,SUBVALLE SAS - F2  (Dicel),EMCALI CALI,CALI,AV 4 NORTE 18 06,23061082.0,172.24.8.225,BIA.CLARO.COM.CO
Frt08802,8566066,4538.0,INVERSIONES MERCA Z SA - Tumaco - CUENTA 2 (Dicel),CEDENAR NARIÑO,SAN ANDRÉS DE TUMACO,VIA AVENIDA LOS ESTUDIANTES,23083118.0,10.87.222.81,BIA.TIGO.COM
Frt22298,1842811,4610.0,GLORIA IRMA SUAREZ GOMEZ - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 41  SUR # 86 G - 15,1167186.0,10.196.6.104,BIA.TIGO.COM
Frt24124,5096611,4796.0,AGROPLAST SAS - Facatativa (Dicel),ENEL CUNDINAMARCA,FACATATIVÁ,2N # 1-126 ,23083037.0,10.196.2.233,BIA.TIGO.COM
Frt25080,1081874,4140.0,ALIMENTOS LA CALI SAS - Buga (Dicel),CELSIA_VALLE VALLE,GUADALAJARA DE BUGA,CARRERA 9 # 11-24 ,22121661.0,10.87.216.222,BIA.CLARO.COM.CO
Frt26432,60261,5298.0,GRUPO SURTIPANES - TECNIPAN SAS  (Dicel),EMCALI CALI,CALI,CRA 38 BIS 5B2 39,23061098.0,10.196.71.136,BIA.TIGO.COM
Frt28504,530628,4469.0,LA IMPRENTA EDITORES S A - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 77 # 27A-27 ,22111298.0,10.196.2.12,BIA.TIGO.COM
Frt28301,2350902,5332.0,Q33 COSMOCENTRO,EMCALI CALI,CALI,CL 5 50 103 BL K APTO 2L 11,22121675.0,10.196.73.11,BIA.TIGO.COM
Frt04959,11720085,5512.0,CLUB PROFESIONAL DEPORTIVO CALI S.A. - SEDE NORTE  (Dicel),EMCALI CALI,CALI,CL 34 NORTE 2BN 75,2832185.0,10.87.216.4,BIA.CLARO.COM.CO
Frt32160,852177584,4799.0,ALBERTO - PALMA HERNANDEZ - San Agustin (Dicel),ELECTROHUILA HUILA,SAN AGUSTÍN,VDA MATANZA FINCA PAZ DEL RIO ,23063108.0,10.87.223.167,BIA.CLARO.COM.CO
Frt38579,1404114,4342.0,SUCROAGRO SAS - Candelaria (Dicel),CELSIA_VALLE VALLE,CANDELARIA,CJ BALSORA SN 120 HDA GALACIA HDA SAN ANTONIO ,23043256.0,10.87.220.149,BIA.TIGO.COM
Frt33609,133758,4546.0,IMPRESOS PANZZER SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 18A SUR  # 29A-43 ,22093118.0,10.196.1.198,BIA.TIGO.COM
Frt40790,3001861,4406.0,ORGANIZACION PALACIO SATIZABAL SAS - Palmira - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,PALMIRA,CARRERA 28 # 31-54 ,22111306.0,10.87.214.104,BIA.CLARO.COM.CO
Frt35191,281271717,4665.0,DIVERSIONES UNIVERSAL SAS - Pitalito - CUENTA 3 (Dicel),ELECTROHUILA HUILA,PITALITO,CARRERA 4 # 3-47 ,23063113.0,10.196.1.66,BIA.TIGO.COM
Frt45335,917430136,4711.0,CONSUELO - FIERRO - - Yaguara (Dicel),ELECTROHUILA HUILA,YAGUARÁ,VDA FLANDES FINCA VILLAMARIA FRENTE AL CEMENTERIO ,23063010.0,10.196.2.171,BIA.TIGO.COM
Frt38893,3762832,4202.0,SURAMERICA COMERCIAL SAS - Buga (Dicel),CELSIA_VALLE VALLE,GUADALAJARA DE BUGA,CALLE 3 # 8-87 ,23023242.0,10.87.212.166,BIA.CLARO.COM.CO
Frt47831,14161252,4730.0,CONJUNTO RESIDENCIAL FIRENZE PH - Cali (Dicel),EMCALI CALI,CALI,CARRERA 86 # 25-83 MG ,23043246.0,10.196.3.84,BIA.TIGO.COM
Frt03526,2775203,4758.0,CAJA DE RETIRO DE LAS FUERZAS MILITARES - Bogota DC - CUENTA 4 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 10 # 27-27,23023247.0,10.196.2.61,BIA.TIGO.COM
Frt05099,350479,4455.0,MAREAZ LIMITADA - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 22 # 13-29,22093125.0,10.87.214.20,BIA.CLARO.COM.CO
Frt52163,3299275,9932.0,COLVINSA -CTA2- MOSQUERA,ENEL CUNDINAMARCA,MOSQUERA,Calle 2 # 18-93 Parque Industrial San Jorge BG 22 T-2. (Recuperados),22121803.0,10.196.2.252,BIA.TIGO.COM
Frt18968,3597412,4743.0,COLOMBIANA DE ENVASES INDUSTRIALES SA -COLVINSA - Mosquera (Dicel),ENEL CUNDINAMARCA,MOSQUERA,Calle 2 # 18-93 Parque Industrial San Jorge BG 101 T-5. (Principal),23043011.0,172.24.9.23,XMAASRTIOT
Frt20960,213715,4646.0,EFICACIA SA - Cali (Dicel),EMCALI CALI,CALI,AVENIDA 5  NORTE # 23 A     N - 35,22053282.0,10.87.215.153,BIA.CLARO.COM.CO
Frt11826,2307406,4545.0,IGLESIA CENTRAL DENOMINACION CENTRO MISIONERO BETHESDA - Mosquera (Dicel),ENEL CUNDINAMARCA,MOSQUERA,ENTRADA CRA OCCIDENTE ENTRADA CORPOICA TIBAITATA,23023259.0,10.87.213.108,BIA.CLARO.COM.CO
Frt20350,1858563,4316.0,SURAMERICANA DE GUANTES S.A.S. - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,CARRERA 28   # 73  - 51   LA VEGA,23043251.0,10.196.2.93,BIA.TIGO.COM
Frt14152,635626,4365.0,ESTCAFE S A S - EN REORGANIZACION - PLANTA BODEGA 1 - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 57 # 94A-12,23083040.0,10.196.2.235,BIA.TIGO.COM
Frt18757,211272085,4554.0,INDUSTRIA COLOMBIANA DE CONFECCIONES SA - VO5 38 - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 5   # 6  - 45    ,23043167.0,10.87.224.74,BIA.CLARO.COM.CO
Frt26498,898593528,4829.0,AGROAVICOLA ANDINA SAS - Santander De quilichao (Dicel),CEO CAUCA,SANTANDER DE QUILICHAO,VEREDA TAMINANGO FINCA EL DESCANSO ,23103139.0,10.87.224.130,BIA.CLARO.COM.CO
Frt28140,898593519,4149.0,ALVARO JOSE PAREDES GOMEZ - Popayan - CUENTA 2 (Dicel),CEO CAUCA,POPAYÁN,CARRERA 17 # 60N-119 ,22121678.0,10.196.1.190,BIA.TIGO.COM
Frt28026,898593573,4791.0,ALVARO JOSE PAREDES GOMEZ - Popayan - CUENTA 1 (Dicel),CEO CAUCA,POPAYÁN,CARRERA 17 # 45N-78 VE SAN BERNARDINO BOG CARANTANTA ,22121838.0,10.196.71.82,BIA.TIGO.COM
Frt22998,13489922,5335.0,Q47 ELITE  (Dicel),EMCALI CALI,CALI,CR 7 14 52 LOC 305,63622230.0,10.92.145.41,DICEL.CLARO.COM.CO
Frt31557,8566054,4805.0,ALIMENTOS LACTEOS BELLAVISTA SAS - Guaitarilla (Dicel),CEDENAR NARIÑO,GUAITARILLA,VDA AHUMADA CS BELLAVISTA-AHUMADA ,23043174.0,10.87.210.55,BIA.CLARO.COM.CO
Frt33912,4335779,4617.0,ESTRELLA ANDINA SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 93A # 13-24 LOC 3 ,23061024.0,10.196.73.29,BIA.TIGO.COM
Frt33104,1678102,4468.0,LA GRANJA TENJO SAS - Tenjo (Dicel),ENEL CUNDINAMARCA,TENJO,VDA CHURUGUACOBECIA FC LA VICTORIA SANTA CRUZ ,23043022.0,10.87.211.131,BIA.CLARO.COM.CO
Frt40604,258262577,4487.0,JESUS HERMES GOMEZ ROBLES - Pital (Dicel),ELECTROHUILA HUILA,PITAL,CALLE 8 # 12-22 ,23061073.0,172.24.9.71,BIA.CLARO.COM.CO
Frt41141,3887849,4187.0,SIGA LA GRANJA SAS - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,"VIA KM 6 YUMBO AEROPUERTO POSTE 15023, CGTO PALMASECA RURAL ",23063103.0,10.196.1.160,BIA.TIGO.COM
Frt05811,3060423,4826.0,ACOPLES CARDENAS Y CIA LTDA - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 36 # 14-06,22093129.0,10.87.214.22,BIA.CLARO.COM.CO
Frt02690,372884,4520.0,INDUSTRIAS SANTA CLARA SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 43 # 9-51,22093132.0,172.24.9.122,XMAASRTIOT
Frt02535,2800035,4833.0,AGROPECUARIA EL CALLEJON SAS - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,CORREGIMIENTO EL PASO DE LA TORRE ANTES DEL RIO CAUCA,23043187.0,10.87.212.138,BIA.CLARO.COM.CO
Frt04327,434752,4642.0,EDIFICIO TEQUENDAMA PH - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 7 # 26-20,23043033.0,10.196.2.253,BIA.TIGO.COM
Frt24604,943681727,4333.0,SABANALAC SAS - Duitama (Dicel),EBSA BOYACA,DUITAMA,CARRERA 36 # 20A-130 ,22053289.0,10.87.222.37,BIA.CLARO.COM.CO
Frt24610,435954328,4219.0,TERMINAL DE TRANSPORTE DE NEIVA S.A - F1 - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 7 CALLE 4 SUR ,23063031.0,10.87.223.170,BIA.CLARO.COM.CO
Frt24584,167445653,4220.0,TERMINAL DE TRANSPORTE DE NEIVA S.A - F2 - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 7A # 3A-76 SUR ,23043031.0,10.87.223.108,BIA.CLARO.COM.CO
Frt24481,592514428,4717.0,COMPANIA INTEGRAL DE ALIMENTOS SAS CIAL SAS - Combita (Dicel),EBSA BOYACA,CÓMBITA,SECTOR KM 1 VIA PAIPA PARQUE INDUSTRIAL BODEGA 73 ,22121663.0,10.87.213.160,BIA.CLARO.COM.CO
Frt24600,986242605,4428.0,METROGAS DE COLOMBIA SA ESP - Santana (Dicel),EBSA BOYACA,SANTANA,SECTOR VEREDA SAN ROQUE ,23043152.0,10.87.214.234,BIA.CLARO.COM.CO
Frt14163,247353,4567.0,GRUPO SURTIPANES - TECNIPAN SAS - Cali - CUENTA 1 (Dicel),EMCALI CALI,CALI,CALLE 47 NORTE # 5-131,23061084.0,10.87.217.253,BIA.CLARO.COM.CO
Frt21195,2012295,4845.0,ARCOS DORADOS COLOMBIA SAS - Pereira (Dicel),EEP Pereira,PEREIRA,CARRERA 13   # 12 B - 24  LOCAL 4 CC UNIPLEX,55081996.0,10.185.160.202,DICEL.CLARO.COM.CO
Frt14155,635623,4364.0,ESTCAFE S A S - EN REORGANIZACION - BODEGA 2 - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 57 # 94A-4,23083039.0,10.196.2.222,BIA.TIGO.COM
Frt23425,495261,4765.0,CAMARA DE COMERCIO DE HONDA GUADUAS Y NORTE DEL TOLIMA - Honda (Dicel),CELSIA_TOLIMA TOLIMA,HONDA,CALLE 12A # 10A-06 CENTRO ,23063095.0,10.196.2.160,BIA.TIGO.COM
Frt26542,5039174,4150.0,ANKARA MODA GIRARDOT SAS - Girardot (Dicel),ENEL CUNDINAMARCA,GIRARDOT,CALLE 16 # 11-28 LOCAL 18 ,22093117.0,10.196.1.140,BIA.TIGO.COM
Frt29562,134700,4553.0,Oportunidad INDUSTRIA COLOMBIANA DE CONFECCIONES SACALLE 19 # 7-35 PLAZA DE BOLIVAR ,EEP Pereira,PEREIRA,CALLE 19 # 7-35 PLAZA DE BOLIVAR ,63622512.0,10.196.1.249,BIA.TIGO.COM
Frt29573,8566042,4463.0,K R K CAFFETO SAS - Pasto (Dicel),CEDENAR NARIÑO,PASTO,CALLE 20 # 34A-45 ,22121665.0,10.196.1.111,BIA.TIGO.COM
Frt29211,2769699,4786.0,POLIPACK SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 135 # 15-13 ,22121750.0,10.87.214.108,BIA.CLARO.COM.CO
Frt30346,898593616,4419.0,PANADERIA MAXIPAN VARIANTE - Popayan (Dicel),CEO CAUCA,POPAYÁN,Calle 5 50 - 92,22121835.0,10.87.223.83,BIA.TIGO.COM
Frt38078,898593416,4457.0,MARTIN EMILIO GOMEZ VILLEGAS - Santander De quilichao - CUENTA 2 (Dicel),CEO CAUCA,SANTANDER DE QUILICHAO,CARRERA 11 # 14-111 ,22121762.0,10.196.58.243,BIA.TIGO.COM
